,origin,destination,departure_date,flight_route_number,customer,CustomerNumber,Gender,Age,ZipCode,TotalFlights,first_name,last_name
51448,BDL,BWI,5/4/2016,466,9673,9673,1,47.39226411,62923,10,JAE,KNORR
51449,FLL,MSY,5/28/2016,621,9673,9673,1,47.39226411,62923,10,JAE,KNORR
51450,ATL,DEN,5/12/2016,149,9673,9673,1,47.39226411,62923,10,JAE,KNORR
51451,MCI,MDW,5/25/2016,205,9675,9675,1,42.01678383,25625,7,GASTON,KESSEL
51452,PHX,AUS,5/26/2016,161,9675,9675,1,42.01678383,25625,7,GASTON,KESSEL
51453,PDX,DEN,5/27/2016,628,9675,9675,1,42.01678383,25625,7,GASTON,KESSEL
51454,MCI,SAN,5/13/2016,340,9675,9675,1,42.01678383,25625,7,GASTON,KESSEL
51455,SAN,DAL,5/7/2016,635,9675,9675,1,42.01678383,25625,7,GASTON,KESSEL
51456,SNA,DEN,5/1/2016,227,9675,9675,1,42.01678383,25625,7,GASTON,KESSEL
51457,DAL,DEN,5/25/2016,137,9675,9675,1,42.01678383,25625,7,GASTON,KESSEL
51458,GRR,DEN,5/9/2016,57,9676,9676,1,43.02963816,85063,2,FILIBERTO,KENDRICKS
51459,ALB,BWI,5/3/2016,469,9676,9676,1,43.02963816,85063,2,FILIBERTO,KENDRICKS
51460,SAN,DAL,5/2/2016,168,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51461,BWI,MDW,5/18/2016,500,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51462,BWI,ATL,5/15/2016,73,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51463,SAN,OAK,5/25/2016,96,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51464,FLL,MDW,5/17/2016,552,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51465,MEM,DAL,5/18/2016,134,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51466,MDW,EWR,5/19/2016,108,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51467,SNA,SMF,5/24/2016,333,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51468,ELP,PHX,5/11/2016,14,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51469,SAN,PHX,5/25/2016,487,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51470,MDW,RNO,5/19/2016,365,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51471,LAX,OAK,5/22/2016,111,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51472,MCO,ORF,5/14/2016,214,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51473,MCO,STL,5/7/2016,95,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51474,SJC,LAS,5/31/2016,150,9677,9677,0,41.17766024,2061,15,SHELLIE,KELM
51475,HOU,BHM,5/12/2016,359,9678,9678,1,40.16362989,99353,9,MICHALE,ITO
51476,OAK,SNA,5/6/2016,260,9678,9678,1,40.16362989,99353,9,MICHALE,ITO
51477,MCI,ATL,5/26/2016,60,9678,9678,1,40.16362989,99353,9,MICHALE,ITO
51478,MDW,BWI,5/6/2016,342,9678,9678,1,40.16362989,99353,9,MICHALE,ITO
51479,DEN,SLC,5/16/2016,47,9678,9678,1,40.16362989,99353,9,MICHALE,ITO
51480,PHX,OAK,5/26/2016,310,9678,9678,1,40.16362989,99353,9,MICHALE,ITO
51481,ATL,LGA,5/25/2016,107,9678,9678,1,40.16362989,99353,9,MICHALE,ITO
51482,RSW,PIT,5/2/2016,208,9678,9678,1,40.16362989,99353,9,MICHALE,ITO
51483,ATL,MCO,5/16/2016,36,9678,9678,1,40.16362989,99353,9,MICHALE,ITO
51484,PHX,SLC,5/7/2016,194,9679,9679,0,38.91946985,5678,2,LEORA,IRICK
51485,FLL,CMH,5/26/2016,183,9679,9679,0,38.91946985,5678,2,LEORA,IRICK
51486,SNA,SMF,5/16/2016,182,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51487,PHX,IND,5/2/2016,571,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51488,LAS,HOU,5/31/2016,190,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51489,EWR,AUS,5/14/2016,380,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51490,CLT,MDW,5/1/2016,356,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51491,SMF,SNA,5/10/2016,292,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51492,ATL,LAS,5/1/2016,218,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51493,DAL,SLC,5/7/2016,294,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51494,PHX,SAN,5/17/2016,43,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51495,MCO,PIT,5/6/2016,20,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51496,BWI,STL,5/28/2016,46,9680,9680,0,40.05074878,58356,11,AGATHA,ICKES
51497,BOS,DEN,5/19/2016,154,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51498,TPA,ATL,5/23/2016,469,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51499,STL,SAT,5/23/2016,37,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51500,HOU,DAL,5/2/2016,253,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51501,MKE,BWI,5/22/2016,475,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51502,DEN,OAK,5/9/2016,444,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51503,SMF,MDW,5/14/2016,287,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51504,ATL,SAN,5/15/2016,403,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51505,MKE,ATL,5/1/2016,395,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51506,SJC,LAX,5/8/2016,57,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51507,CUN,MDW,5/26/2016,355,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51508,LAX,LAS,5/14/2016,262,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51509,HOU,DCA,5/12/2016,285,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51510,LAS,SNA,5/9/2016,284,9681,9681,1,45.77101371,39573,14,MALIK,HURLBURT
51511,DEN,MDW,5/19/2016,156,9682,9682,0,38.4594547,17220,10,MIGDALIA,HORTA
51512,DAL,DEN,5/25/2016,11,9682,9682,0,38.4594547,17220,10,MIGDALIA,HORTA
51513,BWI,RDU,5/3/2016,55,9682,9682,0,38.4594547,17220,10,MIGDALIA,HORTA
51514,MCI,LAS,5/2/2016,204,9682,9682,0,38.4594547,17220,10,MIGDALIA,HORTA
51515,SFO,LAS,5/27/2016,508,9682,9682,0,38.4594547,17220,10,MIGDALIA,HORTA
51516,SNA,SEA,5/4/2016,292,9682,9682,0,38.4594547,17220,10,MIGDALIA,HORTA
51517,MCO,PIT,5/15/2016,366,9682,9682,0,38.4594547,17220,10,MIGDALIA,HORTA
51518,DEN,GRR,5/17/2016,57,9682,9682,0,38.4594547,17220,10,MIGDALIA,HORTA
51519,BWI,MBJ,5/3/2016,296,9682,9682,0,38.4594547,17220,10,MIGDALIA,HORTA
51520,LAS,STL,5/15/2016,188,9682,9682,0,38.4594547,17220,10,MIGDALIA,HORTA
51521,SAN,LAS,5/12/2016,236,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51522,SAT,BWI,5/23/2016,272,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51523,OKC,PHX,5/27/2016,465,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51524,DEN,FLL,5/8/2016,222,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51525,OAK,LAX,5/14/2016,337,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51526,LAS,BWI,5/22/2016,446,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51527,RDU,MCO,5/5/2016,409,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51528,MDW,OMA,5/28/2016,271,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51529,DEN,TUL,5/5/2016,459,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51530,OAK,BNA,5/18/2016,497,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51531,TPA,DEN,5/21/2016,606,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51532,CMH,MCO,5/29/2016,10,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51533,MDW,PHX,5/29/2016,542,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51534,MDW,OMA,5/7/2016,186,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51535,LAS,SAT,5/23/2016,24,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51536,MHT,MDW,5/10/2016,562,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51537,PDX,LAX,5/1/2016,625,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51538,PHX,BOI,5/15/2016,93,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51539,CMH,FLL,5/2/2016,424,9683,9683,0,43.72805574,8550,19,IVETTE,HOEKSTRA
51540,MCI,ATL,5/27/2016,60,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51541,SAN,SFO,5/10/2016,33,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51542,MDW,MBJ,5/5/2016,226,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51543,PDX,DEN,5/10/2016,628,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51544,BUR,OAK,5/26/2016,290,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51545,HOU,LAX,5/13/2016,299,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51546,ISP,FLL,5/21/2016,215,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51547,ONT,PHX,5/29/2016,259,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51548,MBJ,MDW,5/19/2016,226,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51549,LAS,SJC,5/9/2016,225,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51550,PHX,SAT,5/30/2016,290,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51551,MDW,DCA,5/27/2016,292,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51552,DEN,PIT,5/10/2016,477,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51553,PVD,MDW,5/7/2016,130,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51554,DAL,ELP,5/19/2016,3,9684,9684,1,50.65926225,77362,15,NICKY,HEUER
51555,ELP,DAL,5/26/2016,6,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51556,ATL,AUS,5/11/2016,349,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51557,MDW,ATL,5/23/2016,163,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51558,RSW,CMH,5/4/2016,202,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51559,DEN,ONT,5/24/2016,149,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51560,RDU,BWI,5/20/2016,303,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51561,BNA,DTW,5/10/2016,428,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51562,RSW,PVD,5/28/2016,227,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51563,TUS,LAS,5/15/2016,365,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51564,BWI,MKE,5/4/2016,66,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51565,SJC,BUR,5/17/2016,505,9685,9685,0,47.01170196,13113,11,ATHENA,HELMUTH
51566,LAS,DEN,5/15/2016,91,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51567,BOI,GEG,5/23/2016,489,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51568,DAL,IND,5/8/2016,11,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51569,MDW,BNA,5/26/2016,491,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51570,AUS,ATL,5/14/2016,9,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51571,SMF,PDX,5/30/2016,514,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51572,PHX,ABQ,5/25/2016,276,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51573,STL,DSM,5/18/2016,63,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51574,AUS,DAL,5/21/2016,8,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51575,MDW,MCI,5/25/2016,615,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51576,TPA,STL,5/7/2016,149,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51577,BNA,PHX,5/2/2016,585,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51578,MSP,DEN,5/11/2016,427,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51579,BWI,FLL,5/23/2016,91,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51580,OAK,ONT,5/19/2016,180,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51581,SLC,LAS,5/20/2016,441,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51582,BDL,MCO,5/1/2016,600,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51583,MCO,BNA,5/10/2016,117,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51584,JAX,MDW,5/1/2016,504,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51585,CRP,HOU,5/16/2016,21,9686,9686,0,49.66704492,54313,20,JANEL,HEATHERLY
51586,FLL,HOU,5/15/2016,292,9687,9687,1,43.93887317,94066,7,CORTEZ,HAMPSON
51587,AUS,DAL,5/18/2016,7,9687,9687,1,43.93887317,94066,7,CORTEZ,HAMPSON
51588,HOU,LAS,5/12/2016,157,9687,9687,1,43.93887317,94066,7,CORTEZ,HAMPSON
51589,SMF,SAN,5/11/2016,644,9687,9687,1,43.93887317,94066,7,CORTEZ,HAMPSON
51590,PHX,SLC,5/14/2016,225,9687,9687,1,43.93887317,94066,7,CORTEZ,HAMPSON
51591,LAX,ABQ,5/6/2016,370,9687,9687,1,43.93887317,94066,7,CORTEZ,HAMPSON
51592,MSY,HOU,5/17/2016,498,9687,9687,1,43.93887317,94066,7,CORTEZ,HAMPSON
51593,HOU,LAS,5/21/2016,554,9688,9688,1,47.75816352,39573,4,ANTIONE,HAGAR
51594,MCI,STL,5/29/2016,207,9688,9688,1,47.75816352,39573,4,ANTIONE,HAGAR
51595,MCO,PHX,5/19/2016,190,9688,9688,1,47.75816352,39573,4,ANTIONE,HAGAR
51596,GEG,BOI,5/17/2016,385,9688,9688,1,47.75816352,39573,4,ANTIONE,HAGAR
51597,MCO,MHT,5/14/2016,382,9689,9689,0,35.54656618,85937,2,PATTIE,HAGA
51598,BUR,SFO,5/6/2016,112,9689,9689,0,35.54656618,85937,2,PATTIE,HAGA
51599,HRL,HOU,5/24/2016,390,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51600,TPA,MDW,5/28/2016,614,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51601,HOU,DCA,5/18/2016,284,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51602,SNA,OAK,5/11/2016,401,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51603,BWI,ALB,5/13/2016,233,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51604,ABQ,DEN,5/10/2016,277,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51605,ATL,MDW,5/10/2016,561,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51606,MCO,PVD,5/4/2016,227,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51607,MCI,DAL,5/9/2016,198,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51608,OAK,LAS,5/28/2016,260,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51609,MSP,PHX,5/18/2016,475,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51610,FLL,HOU,5/3/2016,164,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51611,MCI,LGA,5/11/2016,169,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51612,PHX,BUR,5/30/2016,463,9690,9690,1,35.14288844,51056,14,LONG,GREENLAW
51613,OAK,SLC,5/1/2016,250,9691,9691,1,41.6650799,62665,1,KOREY,GRAU
51614,MDW,LAS,5/22/2016,602,9692,9692,1,37.93860041,77448,9,JOSPEH,GODBEY
51615,MDW,BWI,5/13/2016,240,9692,9692,1,37.93860041,77448,9,JOSPEH,GODBEY
51616,MSP,STL,5/31/2016,91,9692,9692,1,37.93860041,77448,9,JOSPEH,GODBEY
51617,LAX,BNA,5/28/2016,414,9692,9692,1,37.93860041,77448,9,JOSPEH,GODBEY
51618,ELP,PHX,5/22/2016,378,9692,9692,1,37.93860041,77448,9,JOSPEH,GODBEY
51619,MDW,MEM,5/14/2016,482,9692,9692,1,37.93860041,77448,9,JOSPEH,GODBEY
51620,SJC,LAS,5/19/2016,73,9692,9692,1,37.93860041,77448,9,JOSPEH,GODBEY
51621,LAS,TUS,5/23/2016,533,9692,9692,1,37.93860041,77448,9,JOSPEH,GODBEY
51622,MCO,DEN,5/18/2016,576,9692,9692,1,37.93860041,77448,9,JOSPEH,GODBEY
51623,RDU,MCO,5/24/2016,413,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51624,HOU,DAL,5/12/2016,315,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51625,BWI,LAS,5/22/2016,614,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51626,BNA,MCI,5/21/2016,589,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51627,BNA,LGA,5/15/2016,284,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51628,SNA,SJD,5/1/2016,280,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51629,LAS,DAL,5/8/2016,244,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51630,MDW,CLT,5/18/2016,371,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51631,ATL,RSW,5/5/2016,406,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51632,ELP,HOU,5/11/2016,86,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51633,SJC,LAX,5/10/2016,531,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51634,SAN,AUS,5/26/2016,638,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51635,BOI,LAS,5/16/2016,74,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51636,HRL,AUS,5/20/2016,85,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51637,DAL,BNA,5/20/2016,53,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51638,RNO,LAS,5/2/2016,479,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51639,SNA,SMF,5/12/2016,334,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51640,EWR,PHX,5/5/2016,159,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51641,OAK,PDX,5/10/2016,178,9694,9694,0,44.636923100000004,28328,19,KARRIE,GILLIES
51642,MCO,MDW,5/9/2016,303,9695,9695,1,43.78539999,38658,4,VON,GIBB
51643,ISP,TPA,5/15/2016,273,9695,9695,1,43.78539999,38658,4,VON,GIBB
51644,DEN,BUR,5/27/2016,404,9695,9695,1,43.78539999,38658,4,VON,GIBB
51645,MEM,MDW,5/29/2016,415,9695,9695,1,43.78539999,38658,4,VON,GIBB
51646,ATL,BWI,5/13/2016,51,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51647,HOU,LAS,5/19/2016,148,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51648,DAL,HOU,5/30/2016,510,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51649,MCI,SNA,5/28/2016,183,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51650,MDW,CLT,5/12/2016,299,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51651,TPA,BNA,5/11/2016,34,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51652,OAK,PDX,5/4/2016,67,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51653,HOU,DAL,5/31/2016,469,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51654,MDW,DAL,5/26/2016,594,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51655,SMF,BUR,5/20/2016,457,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51656,SNA,LAS,5/7/2016,150,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51657,OAK,ABQ,5/17/2016,255,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51658,MKE,BOS,5/25/2016,387,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51659,BWI,DEN,5/14/2016,467,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51660,MCI,LAS,5/18/2016,615,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51661,AUS,SNA,5/20/2016,515,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51662,SEA,LAS,5/23/2016,596,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51663,TUL,DAL,5/12/2016,177,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51664,SAN,SJC,5/20/2016,94,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51665,LAS,SEA,5/8/2016,432,9696,9696,1,37.91698935,50847,20,HOSEA,GAYDEN
51666,MKE,PHX,5/30/2016,396,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51667,LAX,LAS,5/21/2016,612,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51668,DAL,DTW,5/26/2016,474,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51669,DAL,SFO,5/27/2016,504,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51670,LGA,MKE,5/27/2016,361,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51671,SAN,SMF,5/15/2016,490,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51672,AMA,DAL,5/2/2016,2,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51673,DAL,SAT,5/7/2016,5,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51674,LGA,MKE,5/21/2016,409,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51675,AUS,DEN,5/24/2016,12,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51676,STL,TPA,5/28/2016,433,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51677,AUS,MDW,5/17/2016,582,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51678,LAS,IND,5/4/2016,545,9697,9697,0,46.43455516,53176,13,ALECIA,GAUVIN
51679,BUR,SMF,5/4/2016,456,9698,9698,1,44.9300342,58656,7,SANTO,GARROW
51680,LAS,DEN,5/29/2016,162,9698,9698,1,44.9300342,58656,7,SANTO,GARROW
51681,SNA,LAS,5/13/2016,523,9698,9698,1,44.9300342,58656,7,SANTO,GARROW
51682,HOU,ATL,5/16/2016,41,9698,9698,1,44.9300342,58656,7,SANTO,GARROW
51683,DTW,BNA,5/20/2016,212,9698,9698,1,44.9300342,58656,7,SANTO,GARROW
51684,BWI,BHM,5/3/2016,9,9698,9698,1,44.9300342,58656,7,SANTO,GARROW
51685,LIT,DAL,5/14/2016,5,9698,9698,1,44.9300342,58656,7,SANTO,GARROW
51686,MCO,HOU,5/31/2016,164,9699,9699,0,42.00464787,41714,1,VERNICE,FONTANEZ
51687,BWI,LAS,5/4/2016,612,9700,9700,1,40.61837358,97469,9,ROLF,FLORIO
51688,DEN,ONT,5/10/2016,441,9700,9700,1,40.61837358,97469,9,ROLF,FLORIO
51689,HOU,LAX,5/31/2016,498,9700,9700,1,40.61837358,97469,9,ROLF,FLORIO
51690,LGA,MDW,5/1/2016,373,9700,9700,1,40.61837358,97469,9,ROLF,FLORIO
51691,OAK,LAX,5/14/2016,532,9700,9700,1,40.61837358,97469,9,ROLF,FLORIO
51692,MSP,MDW,5/5/2016,427,9700,9700,1,40.61837358,97469,9,ROLF,FLORIO
51693,SAN,SFO,5/13/2016,33,9700,9700,1,40.61837358,97469,9,ROLF,FLORIO
51694,BUR,SFO,5/11/2016,418,9700,9700,1,40.61837358,97469,9,ROLF,FLORIO
51695,DEN,STL,5/31/2016,435,9700,9700,1,40.61837358,97469,9,ROLF,FLORIO
51696,DCA,ATL,5/13/2016,305,9702,9702,1,49.02253969,95250,6,RENALDO,FINKE
51697,RNO,PHX,5/13/2016,633,9702,9702,1,49.02253969,95250,6,RENALDO,FINKE
51698,LBB,DAL,5/6/2016,4,9702,9702,1,49.02253969,95250,6,RENALDO,FINKE
51699,DEN,SLC,5/25/2016,616,9702,9702,1,49.02253969,95250,6,RENALDO,FINKE
51700,DEN,PHX,5/11/2016,610,9702,9702,1,49.02253969,95250,6,RENALDO,FINKE
51701,PIT,MDW,5/1/2016,462,9702,9702,1,49.02253969,95250,6,RENALDO,FINKE
51702,FLL,ATL,5/30/2016,229,9703,9703,0,45.37131085,23405,2,LASHAWN,FASANO
51703,BWI,NAS,5/14/2016,136,9703,9703,0,45.37131085,23405,2,LASHAWN,FASANO
51704,MCO,MDW,5/7/2016,220,9705,9705,0,45.75763518,40847,3,DARA,FAITH
51705,PIT,ATL,5/6/2016,461,9705,9705,0,45.75763518,40847,3,DARA,FAITH
51706,LAS,OMA,5/27/2016,643,9705,9705,0,45.75763518,40847,3,DARA,FAITH
51707,OAK,ABQ,5/16/2016,385,9706,9706,1,46.54171138,43084,4,KRISTOFER,EZZELL
51708,MCI,MDW,5/24/2016,347,9706,9706,1,46.54171138,43084,4,KRISTOFER,EZZELL
51709,LAX,LAS,5/22/2016,21,9706,9706,1,46.54171138,43084,4,KRISTOFER,EZZELL
51710,TPA,MSY,5/21/2016,305,9706,9706,1,46.54171138,43084,4,KRISTOFER,EZZELL
51711,TPA,MCI,5/19/2016,359,9708,9708,1,39.79156832,68865,12,BENTON,EVELAND
51712,DEN,STL,5/2/2016,56,9708,9708,1,39.79156832,68865,12,BENTON,EVELAND
51713,FLL,ATL,5/8/2016,134,9708,9708,1,39.79156832,68865,12,BENTON,EVELAND
51714,FLL,HOU,5/10/2016,530,9708,9708,1,39.79156832,68865,12,BENTON,EVELAND
51715,SJC,SNA,5/23/2016,296,9708,9708,1,39.79156832,68865,12,BENTON,EVELAND
51716,STL,LAS,5/18/2016,593,9708,9708,1,39.79156832,68865,12,BENTON,EVELAND
51717,DAL,MSY,5/27/2016,314,9708,9708,1,39.79156832,68865,12,BENTON,EVELAND
51718,DCA,BNA,5/12/2016,439,9708,9708,1,39.79156832,68865,12,BENTON,EVELAND
51719,STL,RDU,5/22/2016,36,9708,9708,1,39.79156832,68865,12,BENTON,EVELAND
